证券代码,订单日期,证券名称,订单等级,订单数量,订单金额,折扣点,运输方式,2018净利润（万元）,单价,运输成本,区域,省份,产品类型,行业类别,产品名称,产品包箱,运输日期
12551,2012/6/11 0:00,宋辉,低级,46,5023.2535,0.01,火车,1665.23,125.99,5.26,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/6/18 0:00
12711,2012/2/19 0:00,黄锦悦,中级,32,1486.72,0,火车,294.81,43.98,8.99,东北,辽宁,办公用品,笔、美术用品,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2012/2/20 0:00
12711,2012/2/19 0:00,黄锦悦,中级,45,558.04,0.05,火车,40.32,12.98,3.14,东北,辽宁,办公用品,剪刀，尺子，锯,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2012/2/20 0:00
12736,2010/3/8 0:00,姚华,低级,2,25.52,0.01,火车,21.77,9.65,6.22,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/3/15 0:00
4743,2010/3/30 0:00,宋小俊,低级,32,719.64,0.01,火车,-245.62,20.89,11.52,东北,辽宁,办公用品,容器，箱子,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/4/6 0:00
4870,2009/8/5 0:00,赵磊,中级,44,17248.09,0.08,大卡,2048.63,400.98,42.52,东北,辽宁,家具产品,桌子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型纸箱,2009/8/6 0:00
4871,2011/6/11 0:00,丁义 ,中级,8,775.74,0.02,大卡,-215.39,89.99,42,东北,辽宁,家具产品,椅子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型木箱,2011/6/13 0:00
4871,2011/6/11 0:00,丁义 ,中级,26,238.34,0.06,火车,-19.31,9.31,3.98,东北,辽宁,办公用品,剪刀，尺子，锯,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2011/6/14 0:00
4896,2012/8/21 0:00,傅飞,中级,10,1089.87,0.06,空运,-124.51,125.99,5.99,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/8/23 0:00
5346,2010/12/25 0:00,郭明中,中级,34,2932.99,0.07,火车,-1448.83,90.98,56.2,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,中型箱子,2010/12/26 0:00
5569,2010/4/29 0:00,刘骅,其它,12,118.97,0.09,火车,-0.06,9.65,6.22,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/5/1 0:00
5636,2011/2/15 0:00,朱永飞,中级,23,138.17,0,火车,-1.09,5.85,2.27,东北,辽宁,办公用品,笔、美术用品,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2011/2/17 0:00
5697,2012/10/4 0:00,林钊,中级,31,371.68,0.03,火车,-13.32,11.29,5.03,东北,辽宁,办公用品,容器，箱子,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/10/6 0:00
5830,2010/3/24 0:00,姚松,中级,49,2012.14,0.07,火车,241.74,40.97,14.45,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,大型箱子,2010/3/25 0:00
5856,2009/11/5 0:00,邱宇华,高级,42,10307.01,0,大卡,3025.59,230.98,23.78,东北,辽宁,家具产品,桌子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型纸箱,2009/11/7 0:00
5858,2012/7/13 0:00,任锦升,其它,48,2531.66,0.02,火车,354.74,50.98,13.66,东北,辽宁,办公用品,家用电器,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/7/15 0:00
5858,2012/7/13 0:00,任锦升,其它,29,5382.3105,0,火车,1419.05,205.99,8.99,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/7/15 0:00
6050,2010/3/28 0:00,苏本才  ,低级,3,261.94,0.06,大卡,-219.78,80.97,33.6,东北,辽宁,技术产品,办公机器,Kleencut_ Forged Office Shears by Acme United Corporation,巨型木箱,2010/4/4 0:00
6050,2010/3/28 0:00,苏本才  ,低级,47,9574.82,0.08,火车,-505.98,209.37,69,东北,辽宁,家具产品,桌子,Kleencut_ Forged Office Shears by Acme United Corporation,大型箱子,2010/4/2 0:00
6148,2011/12/24 0:00,崔晨,中级,18,389.52,0.05,空运,116.37,20.28,6.68,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2011/12/25 0:00
6150,2012/10/1 0:00,王丽,中级,38,191.14,0.06,火车,82.65,4.98,0.8,东北,辽宁,办公用品,纸张,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2012/10/2 0:00
6336,2011/8/28 0:00,王仲凯,高级,43,320.26,0.01,空运,-84.13,7.1,6.05,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2011/8/30 0:00
6374,2011/8/7 0:00,陈正立,中级,29,857.42,0.07,空运,51.18,31.11,3.6,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2011/8/8 0:00
6374,2011/8/7 0:00,陈正立,中级,1,2.24,0.01,火车,-1.97,1.48,0.7,东北,辽宁,办公用品,橡皮筋,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2011/8/9 0:00
6560,2011/1/4 0:00,赵刚,低级,20,169.18,0.09,火车,-18.73,8.67,3.5,东北,辽宁,办公用品,家用电器,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2011/1/8 0:00
6560,2011/1/4 0:00,赵刚,低级,37,8252.392,0.04,大卡,1853.19,280.98,35.67,东北,辽宁,家具产品,桌子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型纸箱,2011/1/9 0:00
6562,2009/12/20 0:00,孙嘉伟,中级,12,17274.87,0.02,大卡,2028.12,1360.14,14.7,东北,辽宁,技术产品,办公机器,Kleencut_ Forged Office Shears by Acme United Corporation,巨型木箱,2009/12/22 0:00
6564,2011/1/21 0:00,姚卓君,低级,26,448.23,0.01,火车,110.6,15.98,4,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2011/1/21 0:00
6854,2009/1/6 0:00,赵宣宣,中级,1,22.13,0.07,空运,-2.39,7.68,6.16,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2009/1/8 0:00
6979,2009/2/27 0:00,杨国宇,中级,28,334.89,0.03,火车,-1.44,11.99,5.99,东北,辽宁,技术产品,办公机器,Kleencut_ Forged Office Shears by Acme United Corporation,中型箱子,2009/2/28 0:00
6980,2010/2/18 0:00,王江仿,其它,18,136.29,0.05,火车,-77.28,7.3,7.72,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/2/19 0:00
6982,2011/11/16 0:00,周剑宇,其它,32,1311.25,0,空运,407.44,39.48,1.99,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2011/11/18 0:00
8293,2012/8/10 0:00,许磊明,低级,50,1497.7595,0.04,火车,483.66,35.99,1.1,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/8/15 0:00
8294,2012/6/20 0:00,宋宏波,中级,28,197.574,0.05,火车,-90.84,7.99,5.03,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,中型箱子,2012/6/21 0:00
8578,2011/9/2 0:00,闫玉红,高级,40,366.87,0.1,火车,-1.79,9.74,5.71,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2011/9/3 0:00
8580,2011/3/22 0:00,李聪,高级,12,151.49,0,火车,-3.95,11.58,6.97,东北,辽宁,办公用品,信封,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2011/3/22 0:00
8992,2010/11/12 0:00,赵和,高级,14,2145.6975,0.08,火车,-176.79,195.99,4.2,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/11/14 0:00
8995,2011/5/17 0:00,吕则强,高级,46,89.41,0.01,火车,-21.49,1.89,0.76,东北,辽宁,办公用品,橡皮筋,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2011/5/19 0:00
8997,2009/7/1 0:00,王仲奇,低级,40,17279.62,0.04,火车,4176.25,449.99,24.49,东北,辽宁,技术产品,复印机、传真机,Kleencut_ Forged Office Shears by Acme United Corporation,大型箱子,2009/7/5 0:00
8997,2009/7/1 0:00,王仲奇,低级,20,120.3,0.01,火车,20.38,5.84,1.2,东北,辽宁,办公用品,笔、美术用品,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2009/7/10 0:00
8998,2010/1/3 0:00,周文龙,低级,37,1767.88,0.07,火车,66.47,50.98,13.66,东北,辽宁,办公用品,家用电器,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/1/7 0:00
9221,2011/1/3 0:00,邱车明,低级,9,79.64,0.03,火车,-377.74,3.25,49,东北,辽宁,办公用品,家用电器,Kleencut_ Forged Office Shears by Acme United Corporation,大型箱子,2011/1/7 0:00
9251,2010/8/29 0:00,包婧,中级,38,3632.6,0,大卡,-400.33,89.99,42,东北,辽宁,家具产品,椅子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型木箱,2010/8/31 0:00
9383,2009/3/16 0:00,黄紫嫣,其它,11,82.42,0.07,火车,18.53,7.59,4,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2009/3/18 0:00
9409,2012/5/5 0:00,侯月明,中级,12,1712.66,0.1,火车,-390.77,152.48,4,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/5/7 0:00
9473,2012/10/11 0:00,何春梅,其它,3,31.95,0.1,火车,-23.69,8.04,8.94,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/10/13 0:00
9794,2012/3/24 0:00,卢文聪  ,其它,25,135.23,0.1,火车,-45.65,5.68,3.6,东北,辽宁,办公用品,剪刀，尺子，锯,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2012/3/25 0:00
9857,2010/5/11 0:00,孙羽 ,高级,49,675.71,0.06,火车,-17.49,13.79,8.78,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/5/11 0:00
9857,2010/5/11 0:00,孙羽 ,高级,50,3615.8405,0.03,火车,1861.35,85.99,3.3,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2010/5/13 0:00
9860,2010/10/10 0:00,张中立,中级,43,319.69,0,火车,-73.66,7.28,3.52,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2010/10/11 0:00
9861,2012/10/28 0:00,刘草莓,低级,47,706.68,0.1,火车,6.6,15.94,5.45,东北,辽宁,办公用品,笔、美术用品,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2012/11/1 0:00
9863,2011/9/4 0:00,方明刚,中级,18,33.96,0,火车,0.1,1.76,0.7,东北,辽宁,办公用品,笔、美术用品,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2011/9/6 0:00
10144,2011/1/2 0:00,范钺,中级,16,5403.75,0.08,大卡,103.83,355.98,58.92,东北,辽宁,家具产品,椅子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型木箱,2011/1/4 0:00
10338,2011/7/14 0:00,谢菲菲,其它,9,799.98,0.04,大卡,15.36,90.97,14,东北,辽宁,技术产品,办公机器,Kleencut_ Forged Office Shears by Acme United Corporation,巨型木箱,2011/7/16 0:00
10338,2011/7/14 0:00,谢菲菲,其它,7,363.57,0.02,大卡,33.99,44.43,46.59,东北,辽宁,家具产品,桌子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型纸箱,2011/7/16 0:00
32,2011/7/15 0:00,姚文文,高级,15,140.56,0.04,火车,-128.38,8.46,8.99,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2011/7/16 0:00
194,2012/4/4 0:00,谢中明,中级,6,20.19,0.04,火车,-13.44,3.14,1.92,东北,辽宁,办公用品,剪刀，尺子，锯,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2012/4/6 0:00
258,2010/12/28 0:00,王燕生,中级,33,216.77,0.02,火车,-55.11,6.54,5.27,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/12/30 0:00
261,2010/6/28 0:00,范钺,中级,47,5677.609,0.04,火车,1680.79,140.99,4.2,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/6/29 0:00
263,2009/5/16 0:00,武骏,高级,25,136.77,0.09,火车,-136.25,5.4,7.78,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2009/5/17 0:00
290,2009/1/5 0:00,周毅,其它,24,188.73,0.05,火车,-32.48,7.64,5.83,东北,辽宁,办公用品,纸张,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2009/1/6 0:00
292,2012/1/12 0:00,何春香,高级,43,412.62,0.08,火车,175.54,9.9,1.39,东北,辽宁,办公用品,信封,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/1/13 0:00
772,2010/4/16 0:00,汤雪梅,高级,35,589.24,0.08,火车,-38.35,17.52,8.17,东北,辽宁,办公用品,家用电器,Kleencut_ Forged Office Shears by Acme United Corporation,中型箱子,2010/4/18 0:00
964,2011/5/19 0:00,邓宇,中级,4,40.02,0.02,火车,-1.28,9.93,1.09,东北,辽宁,办公用品,笔、美术用品,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2011/5/21 0:00
965,2011/5/14 0:00,张婷莹,低级,42,11230.25,0.07,大卡,-679.04,280.98,35.67,东北,辽宁,家具产品,桌子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型纸箱,2011/5/21 0:00
1060,2010/2/20 0:00,郑帅,中级,30,1187.55,0,火车,532.61,37.7,2.99,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/2/22 0:00
1189,2009/4/8 0:00,展大鹏,中级,27,129.1,0,火车,-59.82,4.42,4.99,东北,辽宁,办公用品,信封,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2009/4/9 0:00
1344,2012/4/15 0:00,邹捷瑜,低级,18,2480.9205,0.01,火车,313.58,155.99,8.99,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/4/19 0:00
1345,2012/10/27 0:00,杨成,低级,24,2443.85,0.08,大卡,-120.85,100.98,35.84,东北,辽宁,家具产品,书架,Kleencut_ Forged Office Shears by Acme United Corporation,巨型纸箱,2012/10/31 0:00
1504,2012/8/27 0:00,崔云浩,中级,31,293.18,0.08,火车,64.22,10.01,1.99,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2012/8/28 0:00
1829,2009/5/7 0:00,李维晗,高级,48,133.04,0.07,火车,6.73,2.78,1.49,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2009/5/8 0:00
1856,2012/3/19 0:00,胡小鱼,其它,43,4374.6865,0.05,火车,973.16,125.99,8.08,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/3/20 0:00
1925,2012/3/4 0:00,孙一楠 ,中级,40,909.82,0.02,火车,292.49,22.98,1.99,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2012/3/6 0:00
2209,2012/7/9 0:00,邢罡,高级,13,1265.497,0.1,火车,-161.12,125.99,3,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/7/10 0:00
2211,2009/6/29 0:00,张力华,高级,22,1651.09,0.05,火车,-2.38,73.98,12.14,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2009/6/30 0:00
2503,2010/6/19 0:00,谢中明,中级,21,91.15,0.03,火车,-71.54,4.13,5.34,东北,辽宁,办公用品,夹子及其配件 ,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/6/20 0:00
2503,2010/6/19 0:00,谢中明,中级,46,171.48,0.1,火车,66.13,4.13,0.5,东北,辽宁,办公用品,标签,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/6/20 0:00
2503,2010/6/19 0:00,谢中明,中级,9,162.1545,0.08,火车,-73.74,20.99,4.81,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,中型箱子,2010/6/21 0:00
2530,2009/3/20 0:00,李琼,中级,9,23.46,0.06,火车,4.58,2.61,0.5,东北,辽宁,办公用品,标签,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2009/3/22 0:00
2659,2010/12/17 0:00,马明亮,其它,50,881.65,0.08,火车,41.27,18.97,9.03,东北,辽宁,办公用品,纸张,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2010/12/19 0:00
2688,2012/1/23 0:00,肖明,高级,31,2080.035,0.1,火车,844.9,85.99,1.25,东北,辽宁,技术产品,电话通信产品,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2012/1/24 0:00
2790,2009/8/18 0:00,孟子祥,高级,15,330.24,0.03,空运,8.48,22.01,5.53,东北,辽宁,办公用品,笔、美术用品,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2009/8/19 0:00
2853,2009/5/4 0:00,夏羽 ,高级,25,4253.65,0.05,空运,943,178.47,19.99,东北,辽宁,办公用品,容器，箱子,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2009/5/7 0:00
2882,2011/8/21 0:00,于小丹,高级,23,3872.87,0.03,大卡,565.34,160.98,30,东北,辽宁,家具产品,椅子,Kleencut_ Forged Office Shears by Acme United Corporation,巨型木箱,2011/8/23 0:00
3271,2011/12/31 0:00,赵宣宣,中级,45,11532.99,0.07,大卡,2753.39,264.98,17.86,东北,辽宁,技术产品,办公机器,Kleencut_ Forged Office Shears by Acme United Corporation,巨型木箱,2011/12/31 0:00
3297,2012/11/2 0:00,韦毅祥,高级,40,158.7,0.04,火车,-196.8,3.75,7.5,东北,辽宁,办公用品,标签,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/11/3 0:00
3460,2011/10/2 0:00,邓芳,高级,27,153.23,0.08,火车,-95.15,5.98,4.69,东北,辽宁,办公用品,容器，箱子,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2011/10/4 0:00
3522,2009/9/25 0:00,邓娟丽,低级,27,812.68,0.05,火车,235.88,29.89,1.99,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2009/9/27 0:00
3524,2012/5/2 0:00,张阿兰 ,高级,21,427.32,0,火车,52.35,18.97,9.03,东北,辽宁,办公用品,纸张,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/5/3 0:00
3685,2012/1/16 0:00,蔡松敏,中级,29,106.78,0,火车,-98.05,3.28,5,东北,辽宁,办公用品,笔、美术用品,Kleencut_ Forged Office Shears by Acme United Corporation,打包纸袋,2012/1/17 0:00
3783,2010/12/5 0:00,何春梅,其它,11,92.14,0.01,火车,-40.25,8.12,2.83,东北,辽宁,技术产品,电脑配件,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2010/12/5 0:00
4099,2012/8/20 0:00,魏学涛,中级,42,1691.51,0.08,火车,285.16,42.76,6.22,东北,辽宁,办公用品,容器，箱子,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/8/21 0:00
4099,2012/8/20 0:00,魏学涛,中级,12,122.93,0.04,火车,-6.83,9.78,5.76,东北,辽宁,办公用品,信封,Kleencut_ Forged Office Shears by Acme United Corporation,小型箱子,2012/8/23 0:00
4099,2012/8/20 0:00,魏学涛,中级,4,47.86,0,火车,-17.32,9.48,7.29,东北,辽宁,家具产品,办公装饰品,Kleencut_ Forged Office Shears by Acme United Corporation,小型包裹,2012/8/21 0:00
